age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income50k
57,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,3103,0,40,United-States,1
78,Private,other,4,Never-married,Operator-Fabricator-Laborer,Not-in-family,White,Female,0,0,35,Latin-America,0
24,Private,Some-college,10,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,0
39,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,40,United-States,0
21,Private,Some-school,12,Never-married,Tech-Sales-AdmSupport,Own-child,White,Male,0,0,40,United-States,0
34,Private,HS-grad,9,other,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,40,United-States,1
22,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Unmarried,White,Female,0,0,32,United-States,0
36,Private,Some-college,10,Divorced,Tech-Sales-AdmSupport,Unmarried,White,Female,0,0,40,United-States,0
61,Private,Some-college,10,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,United-States,1
67,,other,5,Married,,Husband,White,Male,0,0,15,United-States,0
42,Private,Some-college,10,other,Service,Unmarried,Black,Female,0,0,21,Latin-America,0
49,Official,Some-school,11,Married,PrecisionProduction-Craft-Repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,1
58,Private,Some-school,11,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,0
37,Official,Some-college,10,Married,Service,Husband,White,Male,0,0,60,United-States,0
39,Private,HS-grad,9,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,4650,0,44,United-States,0
25,Private,Some-college,10,other,Tech-Sales-AdmSupport,Other-relative,Black,Female,0,0,40,Latin-America,0
45,Self-employed,other,3,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,,1
30,Private,Bachelors,13,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,United-States,0
49,,Some-college,10,Never-married,,Not-in-family,White,Male,0,0,35,United-States,0
36,Self-employed,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,2885,0,40,United-States,0
23,Private,HS-grad,9,Never-married,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,65,United-States,0
51,Private,Some-college,10,Married,Tech-Sales-AdmSupport,Wife,Black,Female,0,0,35,Latin-America,0
55,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,60,United-States,0
35,Private,Bachelors,13,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,50,United-States,0
45,Official,Masters,14,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,Asia,0
36,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,48,United-States,1
32,Official,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,0
39,Private,HS-grad,9,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,55,United-States,0
47,Self-employed,Some-college,10,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,0
49,Private,Some-college,10,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,45,United-States,1
52,Private,Some-college,10,Married,Managerial-ProfSpecialty,Husband,White,Male,7688,0,55,,1
44,Private,Some-college,10,other,Operator-Fabricator-Laborer,Not-in-family,Black,Male,0,0,40,United-States,0
36,Private,Some-college,10,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,50,United-States,1
40,Private,Some-college,10,Divorced,PrecisionProduction-Craft-Repair,Unmarried,Black,Female,0,0,30,United-States,0
17,Private,other,6,Never-married,Service,Own-child,White,Female,0,0,6,United-States,0
18,Private,HS-grad,9,Never-married,Tech-Sales-AdmSupport,Own-child,White,Female,0,0,38,United-States,0
30,Self-employed,Some-college,10,Married,Managerial-ProfSpecialty,Wife,White,Female,0,0,25,United-States,0
66,Private,HS-grad,9,other,Service,Not-in-family,White,Female,0,0,50,Europe,0
59,Private,Bachelors,13,Never-married,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,50,United-States,0
30,Official,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,Black,Male,0,0,40,United-States,0
50,Private,HS-grad,9,Married,Farming-Forestry-Fishing,Husband,White,Male,0,0,50,United-States,0
24,Private,HS-grad,9,Never-married,Service,Own-child,White,Female,0,0,25,United-States,0
28,Private,Masters,15,Married,Managerial-ProfSpecialty,Husband,Asian-Pac-Islander,Male,0,0,99,Asia,0
44,Official,Masters,14,Married,Managerial-ProfSpecialty,Wife,White,Female,0,0,40,United-States,1
25,Private,Some-school,11,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Male,0,0,40,United-States,0
45,Private,Masters,14,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,50,United-States,1
20,Private,HS-grad,9,Never-married,Operator-Fabricator-Laborer,Not-in-family,White,Male,0,0,40,United-States,0
67,Private,Some-school,11,Divorced,Managerial-ProfSpecialty,Unmarried,White,Female,0,0,40,United-States,0
40,Self-employed,Masters,15,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,45,United-States,1
52,Official,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,United-States,0
34,Private,Doctorate,16,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Male,0,0,50,United-States,1
37,Official,Some-school,12,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,45,North-America,1
17,Self-employed,other,6,Never-married,Service,Own-child,White,Male,0,0,4,United-States,0
25,Private,Some-school,11,Married,Tech-Sales-AdmSupport,Wife,White,Female,0,0,42,United-States,1
35,Official,Bachelors,13,Divorced,Managerial-ProfSpecialty,Not-in-family,White,Male,0,0,40,Latin-America,0
63,Private,Masters,14,Divorced,Managerial-ProfSpecialty,Not-in-family,White,Female,0,0,40,United-States,1
38,Official,Some-college,10,Never-married,Tech-Sales-AdmSupport,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States,0
33,Private,Bachelors,13,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,60,Asia,1
51,Official,Masters,14,Married,Managerial-ProfSpecialty,Wife,White,Female,0,0,40,United-States,1
64,Official,Doctorate,16,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,50,Latin-America,1
50,Self-employed,Some-college,10,Divorced,Service,Not-in-family,White,Male,0,0,40,United-States,0
18,Private,other,6,Never-married,Operator-Fabricator-Laborer,Not-in-family,White,Male,0,0,56,United-States,0
67,Private,Masters,14,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Male,0,0,99,United-States,0
46,Private,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,0
60,Self-employed,Bachelors,13,Married,Farming-Forestry-Fishing,Husband,White,Male,0,0,50,United-States,0
29,Private,HS-grad,9,Never-married,Operator-Fabricator-Laborer,Not-in-family,White,Female,0,0,40,United-States,0
30,Private,Some-college,10,Never-married,Service,Own-child,Black,Female,0,0,40,United-States,0
56,Official,Doctorate,16,Married,Managerial-ProfSpecialty,Not-in-family,Asian-Pac-Islander,Male,2885,0,40,Asia,0
29,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Wife,White,Female,0,0,40,Latin-America,1
37,Private,Bachelors,13,Never-married,Tech-Sales-AdmSupport,Unmarried,Black,Female,0,0,27,United-States,0
55,Private,other,2,Divorced,Service,Unmarried,White,Female,0,0,30,Latin-America,0
24,Private,HS-grad,9,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,30,United-States,0
21,Private,HS-grad,9,Never-married,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,35,Latin-America,0
46,Self-employed,Bachelors,13,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,70,United-States,1
25,Private,MS-grad,8,Married,Operator-Fabricator-Laborer,Other-relative,Other,Male,0,0,40,Latin-America,0
40,Private,HS-grad,9,Never-married,PrecisionProduction-Craft-Repair,Own-child,White,Male,0,0,28,United-States,0
23,Private,Some-college,10,other,Tech-Sales-AdmSupport,Own-child,White,Female,0,0,40,United-States,0
43,Self-employed,Some-college,10,Never-married,Operator-Fabricator-Laborer,Not-in-family,Black,Male,0,0,30,United-States,0
29,Self-employed,Some-college,10,Married,PrecisionProduction-Craft-Repair,Husband,Amer-Indian-Eskimo,Male,0,1485,60,United-States,1
59,Private,other,6,other,Service,Other-relative,Asian-Pac-Islander,Female,0,0,40,Asia,0
18,Private,Some-college,10,Never-married,Service,Own-child,Black,Male,0,0,35,,0
28,Private,HS-grad,9,Never-married,Managerial-ProfSpecialty,Own-child,White,Male,0,0,32,United-States,0
17,Private,MS-grad,7,Never-married,Tech-Sales-AdmSupport,Own-child,White,Female,0,0,15,United-States,0
53,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,40,United-States,1
22,Private,other,3,Never-married,Service,Other-relative,White,Female,0,0,40,Latin-America,0
63,Private,HS-grad,9,other,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,40,United-States,0
32,Private,Masters,14,Married,Tech-Sales-AdmSupport,Wife,White,Female,0,0,45,United-States,1
40,Official,HS-grad,9,Never-married,Tech-Sales-AdmSupport,Unmarried,Black,Female,0,0,35,United-States,0
61,Self-employed,Masters,15,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,50,Europe,1
35,Private,HS-grad,9,Never-married,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,1408,40,United-States,0
43,Self-employed,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,Asian-Pac-Islander,Male,0,0,50,Asia,0
20,,Some-college,10,Never-married,,Own-child,Asian-Pac-Islander,Female,0,1602,40,Asia,0
48,Self-employed,Some-college,10,Divorced,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,40,United-States,0
56,Official,Bachelors,13,other,Managerial-ProfSpecialty,Not-in-family,White,Female,0,0,40,United-States,0
51,Official,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,United-States,0
34,Private,Some-college,10,Never-married,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,40,United-States,0
44,Private,Some-college,10,Married,Tech-Sales-AdmSupport,Husband,Asian-Pac-Islander,Male,0,1902,40,United-States,1
61,Private,Masters,14,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,,1
37,Private,Some-college,10,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,44,United-States,1
36,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,1977,40,United-States,1
34,Private,Some-college,10,other,Operator-Fabricator-Laborer,Not-in-family,Other,Male,0,0,40,United-States,0
23,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Own-child,White,Female,0,0,25,United-States,0
63,Official,Masters,14,Divorced,Managerial-ProfSpecialty,Not-in-family,White,Male,0,0,40,United-States,1
63,,HS-grad,9,other,,Not-in-family,Black,Female,0,0,11,United-States,0
47,Official,Masters,14,Married,Managerial-ProfSpecialty,Husband,White,Male,0,1977,41,United-States,1
55,Self-employed,HS-grad,9,Divorced,Tech-Sales-AdmSupport,Unmarried,White,Female,0,0,50,United-States,1
31,Official,Bachelors,13,Never-married,Service,Own-child,Black,Male,0,0,48,United-States,0
27,Private,Some-college,10,Divorced,Service,Not-in-family,White,Male,0,0,40,United-States,0
58,Private,Bachelors,13,Divorced,Tech-Sales-AdmSupport,Not-in-family,White,Female,14084,0,40,United-States,1
28,Official,Some-college,10,Married,Service,Husband,White,Male,0,0,48,United-States,0
52,Private,other,4,Divorced,Operator-Fabricator-Laborer,Not-in-family,White,Female,0,0,64,United-States,0
31,Official,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,Black,Male,0,0,50,United-States,0
53,Private,Some-college,10,Divorced,Tech-Sales-AdmSupport,Unmarried,White,Female,0,0,38,United-States,0
43,Private,Some-college,10,Divorced,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,50,United-States,0
43,Official,HS-grad,9,other,Farming-Forestry-Fishing,Unmarried,Black,Male,0,0,40,United-States,0
50,Self-employed,Masters,14,Divorced,Managerial-ProfSpecialty,Not-in-family,White,Male,0,0,80,United-States,1
68,,HS-grad,9,Married,,Husband,White,Male,0,0,35,United-States,0
37,Private,MS-grad,7,Married,Service,Husband,White,Male,0,0,40,United-States,0
26,Private,HS-grad,9,Divorced,Operator-Fabricator-Laborer,Not-in-family,White,Male,0,0,40,United-States,0
22,Private,MS-grad,7,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,40,United-States,0
22,Private,Some-college,10,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,55,United-States,0
59,Private,Some-college,10,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,15024,0,50,United-States,1
30,Private,Some-college,10,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,40,United-States,0
24,Private,HS-grad,9,other,Service,Not-in-family,White,Female,0,0,55,United-States,0
30,Private,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,0
50,Official,Bachelors,13,Divorced,Service,Not-in-family,White,Male,0,0,40,United-States,1
38,Private,MS-grad,8,Married,Service,Husband,White,Male,3942,0,40,United-States,0
29,Private,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,United-States,0
76,Private,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,White,Male,1424,0,24,United-States,0
21,Private,Some-school,11,Never-married,PrecisionProduction-Craft-Repair,Unmarried,White,Male,0,0,40,United-States,0
65,Private,Some-college,10,other,Service,Unmarried,White,Female,0,0,24,United-States,0
43,Private,HS-grad,9,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,45,United-States,1
29,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Wife,White,Female,0,0,24,United-States,0
32,Private,Bachelors,13,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,45,United-States,0
37,Private,Some-school,12,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,65,United-States,1
64,Private,HS-grad,9,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,16,United-States,0
49,Private,Some-college,10,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,1
44,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,United-States,1
68,,HS-grad,9,Married,,Husband,White,Male,1409,0,15,United-States,0
34,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,7688,0,40,United-States,1
35,Private,Some-college,10,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,36,United-States,0
53,Private,Some-college,10,Divorced,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,43,United-States,0
24,Private,Some-school,11,Never-married,Tech-Sales-AdmSupport,Unmarried,Asian-Pac-Islander,Male,0,0,50,Asia,0
31,Private,Some-college,10,Divorced,Tech-Sales-AdmSupport,Unmarried,White,Female,0,0,40,United-States,0
25,Private,Some-college,10,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,38,United-States,0
36,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,45,United-States,0
29,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,60,United-States,0
37,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,50,United-States,1
42,Self-employed,Doctorate,16,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Female,0,0,45,United-States,0
30,Private,HS-grad,9,Divorced,PrecisionProduction-Craft-Repair,Not-in-family,White,Female,0,0,40,United-States,0
32,Self-employed,Some-college,10,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Male,0,0,70,Latin-America,0
47,Self-employed,Bachelors,13,Never-married,Managerial-ProfSpecialty,Not-in-family,Black,Male,10520,0,45,United-States,1
44,Private,HS-grad,9,Divorced,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,40,United-States,1
19,Private,HS-grad,9,Never-married,Tech-Sales-AdmSupport,Own-child,White,Male,0,0,40,United-States,0
22,Private,HS-grad,9,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,48,United-States,0
51,Private,other,5,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,50,United-States,1
69,Private,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,16,United-States,0
73,,MS-grad,7,Married,,Husband,White,Male,0,0,8,United-States,0
18,,MS-grad,7,Never-married,,Other-relative,White,Female,0,0,20,United-States,0
33,Self-employed,HS-grad,9,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Male,0,0,40,United-States,0
22,Official,Some-college,10,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,55,United-States,0
33,Private,Bachelors,13,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,45,United-States,1
20,Official,Some-college,10,Never-married,Tech-Sales-AdmSupport,Other-relative,White,Female,0,0,40,United-States,0
28,Self-employed,Some-college,10,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,0
25,Private,HS-grad,9,Never-married,Operator-Fabricator-Laborer,Not-in-family,White,Female,0,0,40,United-States,0
27,Private,HS-grad,9,Never-married,Service,Not-in-family,White,Male,0,0,48,United-States,0
22,Private,HS-grad,9,Never-married,Operator-Fabricator-Laborer,Own-child,White,Male,0,0,40,United-States,0
67,Self-employed,HS-grad,9,Married,Farming-Forestry-Fishing,Husband,White,Male,0,0,35,United-States,0
31,Self-employed,HS-grad,9,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,United-States,0
36,,Some-college,10,Never-married,,Unmarried,White,Female,0,0,25,United-States,0
43,Official,Masters,15,Married,Managerial-ProfSpecialty,Husband,Asian-Pac-Islander,Male,0,0,50,Asia,1
33,Private,Bachelors,13,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Female,0,0,40,United-States,0
37,Self-employed,HS-grad,9,Married,Managerial-ProfSpecialty,Wife,White,Female,0,0,35,United-States,1
